Transaction ID,Date of Sale,Region,Sales Rep,Customer Segment,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Order Status,Delivery Time (Days),Payment Method
7f0b589d,2023-10-20,West,Travis Suarez,Enterprise,Food,Cereal,2,685.88,1371.76,Returned,14.0,PayPal
e6f909f5,2023-05-29,West,Stephanie Mitchell,Individual,Furniture,Dining Table,1,159.37,159.37,Delivered,,PayPal
f4a368a7,2023-08-21,West,Susan Weber,Small Business,Electronics,Smartphone,2,377.98,755.96,Returned,1.0,Bank Transfer
df2d2bde,2024-02-22,Central,Glenn Martin,Small Business,Toys,Puzzle,1,700.63,700.63,Returned,20.0,Bank Transfer
dc76f89b,2024-08-30,South,Michelle Lopez,Individual,Clothing,Jeans,9,706.36,6357.24,Delivered,2.0,Credit Card
ba1b42ac,2023-08-01,West,Benjamin Brown,Enterprise,Food,Chips,1,426.92,426.92,Returned,13.0,Credit Card
000a7e16,2023-02-14,South,David Lambert,Individual,Food,Cookies,10,608.79,6087.9,Delivered,16.0,Credit Card
57c919dd,2024-10-26,South,Joel Anderson,Small Business,Electronics,Camera,4,35.39,141.56,Pending,10.0,Bank Transfer
4993c1b0,2023-12-12,South,Mrs. Pamela Sanchez,Enterprise,Appliances,Toaster,2,251.55,503.1,Returned,9.0,Credit Card
ca9ad656,2024-08-04,East,Christina Summers,Small Business,Electronics,Headphones,10,852.86,8528.6,Pending,19.0,PayPal
a6c105cc,2024-03-15,North,Stephanie Roberts,Individual,Appliances,Microwave,9,341.15,3070.35,Returned,2.0,
54034130,2024-04-12,North,Matthew Benjamin,Individual,Toys,Board Game,1,643.65,643.65,Delivered,5.0,Credit Card
ad068dc3,2024-11-13,East,Charles Pennington,Enterprise,Furniture,Bookshelf,7,381.71,2671.97,Returned,2.0,Bank Transfer
3edbf9fd,2023-02-25,South,Robert Davis,Enterprise,Furniture,Dining Table,9,455.03,4095.27,Pending,7.0,PayPal
d78fb953,2024-05-15,West,Jamie Price,Individual,Electronics,Smartphone,1,651.79,651.79,Pending,14.0,PayPal
e1bec7d3,2023-11-07,Central,Mary Miranda,Enterprise,Furniture,Dining Table,2,993.5,1987.0,Pending,11.0,PayPal
3104f355,2023-01-22,West,Savannah Price,Enterprise,Food,Chips,1,720.08,720.08,Returned,9.0,Credit Card
5de3de5f,2024-05-28,South,Timothy Meyer,Individual,Clothing,Dress,9,811.65,7304.85,Delivered,10.0,Credit Card
88f3ea93,2023-08-30,West,Maria Williams,Enterprise,Electronics,Smartphone,5,760.35,3801.75,Pending,19.0,Credit Card
37289ef0,2024-08-25,West,Thomas Beasley,Small Business,Clothing,Dress,1,597.85,597.85,Pending,2.0,Bank Transfer
e8d6aa14,2024-10-08,Central,Brandon Vasquez,Small Business,Clothing,T-Shirt,4,101.81,407.24,Pending,11.0,Credit Card
f534b967,2023-12-29,Central,Briana Ellison,Enterprise,Food,Chips,6,386.79,2320.74,Delivered,14.0,Bank Transfer
f33d9862,2023-02-16,West,Jason Hubbard,Individual,Clothing,Jacket,6,439.45,2636.7,Returned,2.0,Bank Transfer
dbc25ca9,2024-07-03,South,Benjamin House,Enterprise,Furniture,Dining Table,1,915.08,915.08,Delivered,1.0,PayPal
5e10b469,2023-10-30,Central,Tammy Obrien,Enterprise,Appliances,Microwave,3,520.95,1562.85,Returned,8.0,PayPal
29094423,2024-05-03,East,Melanie Wilson,Enterprise,Toys,Puzzle,2,546.53,1093.06,Delivered,1.0,Bank Transfer
d24bc68c,2023-12-31,North,Manuel Perkins,Small Business,Food,Cereal,1,812.02,812.02,Delivered,14.0,Credit Card
7a84e2c8,2024-02-09,South,Miss Jasmine Wallace DVM,Individual,Toys,Action Figure,2,678.04,1356.08,Delivered,13.0,PayPal
032fc7ed,2024-11-22,Central,Mrs. Jessica Williams MD,Small Business,Food,Cereal,10,863.73,8637.3,Delivered,20.0,Credit Card
744424cf,2024-12-16,North,Samuel Fleming,Individual,Toys,Action Figure,4,187.25,749.0,Delivered,16.0,PayPal
81a3ca47,2023-02-09,North,Samantha Rowe,Enterprise,Appliances,Blender,10,12.96,129.6,Delivered,7.0,PayPal
23a0f77d,2024-04-17,West,Steven Hinton,Individual,Toys,Toy Car,9,375.4,3378.6,Returned,18.0,Bank Transfer
e04229e6,2024-03-28,East,John Perry,Enterprise,Appliances,Toaster,10,211.16,2111.6,Delivered,15.0,Credit Card
9e391361,2024-10-09,West,Katherine Walls,Individual,Furniture,Office Chair,1,207.25,207.25,Delivered,3.0,Credit Card
aad6ff3b,2025-01-06,South,Andrew Logan,Enterprise,Clothing,Dress,4,540.68,2162.72,Delivered,2.0,
4a76ac8e,2024-10-03,Central,Brian Rios,Enterprise,Food,Juice,8,355.73,2845.84,Returned,,Credit Card
36d3be9e,2024-11-26,Central,Rebecca Peters,Small Business,Clothing,T-Shirt,5,313.16,1565.8,Pending,13.0,Credit Card
199e3baa,2024-02-16,North,Emily Lane,Individual,Toys,Board Game,8,816.68,6533.44,Pending,16.0,Credit Card
e9030a7a,2024-05-04,South,John Torres,Enterprise,Toys,Action Figure,8,196.06,1568.48,Delivered,15.0,Credit Card
16f2a74b,2024-06-13,North,John Turner,Enterprise,Appliances,Toaster,4,617.13,2468.52,Pending,11.0,PayPal
ef178a4b,2023-08-27,East,Kyle Berry,Enterprise,Food,Juice,6,49.18,295.08,Delivered,3.0,Credit Card
fe05844c,2024-07-30,East,Victoria Krueger,Small Business,Appliances,Refrigerator,2,474.58,949.16,Pending,15.0,Bank Transfer
412212ac,2023-09-24,East,Matthew Hall,Enterprise,Electronics,Laptop,1,162.11,162.11,Delivered,10.0,Bank Transfer
cf9ef943,2025-01-03,East,Sean Mclaughlin,Small Business,Furniture,Desk,1,983.13,983.13,Pending,1.0,Credit Card
7cb79a2a,2024-12-03,South,Justin Knox,Enterprise,Electronics,Headphones,4,478.69,1914.76,Delivered,13.0,Credit Card
e24898b7,2024-02-19,East,Erin Lee,Individual,Electronics,Smartphone,1,399.23,399.23,Pending,,PayPal
7985b8c5,2023-08-09,West,Timothy Chavez,Individual,Food,Juice,6,435.78,2614.68,Pending,2.0,Bank Transfer
913ad5b6,2023-05-29,South,John Rivas,Small Business,Electronics,Laptop,6,119.75,718.5,Pending,16.0,Credit Card
853e3932,2023-01-21,East,Patricia Hamilton,Small Business,Furniture,Bookshelf,3,655.89,1967.67,Delivered,13.0,Bank Transfer
46779c39,2023-09-18,West,Tommy Gonzalez,Small Business,Electronics,Smartphone,10,190.82,1908.2,Pending,2.0,PayPal
987ba664,2024-10-28,South,Renee Meyer,Individual,Electronics,Camera,8,888.85,7110.8,Delivered,11.0,PayPal
9be472e8,2024-04-22,East,Eric Garcia,Small Business,Furniture,Dining Table,9,730.1,6570.9,Pending,16.0,PayPal
d5fb799f,2024-09-23,South,Corey Bentley,Small Business,Food,Pasta,10,999.18,9991.8,Returned,6.0,Bank Transfer
796df362,2024-01-08,West,James Torres,Small Business,Furniture,Desk,6,729.13,4374.78,Delivered,5.0,PayPal
8af91ac8,2024-08-02,Central,John Martinez,Enterprise,Appliances,Toaster,3,123.5,370.5,Returned,19.0,Bank Transfer
44978aa8,2023-04-29,South,Henry Acosta,Individual,Food,Cereal,4,25.09,100.36,Returned,6.0,Credit Card
11470263,2023-08-09,East,Gary Jackson,Individual,Clothing,Shoes,9,615.98,5543.82,Pending,18.0,PayPal
f06e3e8b,2023-06-09,South,Bruce Cruz,Enterprise,Toys,Puzzle,3,598.32,1794.96,Delivered,18.0,Bank Transfer
9ec89680,2024-06-08,North,Patricia Austin,Individual,Electronics,Camera,4,996.93,3987.72,Returned,10.0,Credit Card
11fb4967,2024-11-25,South,Anthony Powell,Enterprise,Furniture,Dining Table,9,220.3,1982.7,Returned,16.0,Credit Card
ad458406,2024-08-15,Central,Ms. Destiny Jefferson,Small Business,Furniture,Office Chair,4,242.95,971.8,Pending,11.0,PayPal
88baf93e,2023-05-24,South,Michael Pearson,Enterprise,Clothing,Jeans,7,392.22,2745.54,Returned,8.0,Credit Card
60085780,2024-12-11,Central,Clifford Butler,Enterprise,Electronics,Laptop,10,151.35,1513.5,Pending,,Bank Transfer
76509cd5,2024-03-24,West,Katrina Long,Enterprise,Electronics,Camera,10,461.75,4617.5,Pending,14.0,Credit Card
d3c6695c,2023-10-04,West,Carol Mcguire,Enterprise,Food,Pasta,10,831.59,8315.9,Delivered,19.0,Credit Card
afb09664,2023-10-20,North,Andrea Ayala,Individual,Electronics,Tablet,7,731.48,5120.36,Delivered,20.0,Credit Card
e3bfc6c4,2023-10-11,South,Robert Cox,Individual,Furniture,Dining Table,5,437.62,2188.1,Delivered,,PayPal
120e8b9e,2024-01-21,East,Roy Boyer,Enterprise,Furniture,Office Chair,1,827.76,827.76,Pending,4.0,Credit Card
a7510448,2023-07-29,East,Jasmine Tapia,Enterprise,Appliances,Microwave,8,529.82,4238.56,Delivered,2.0,PayPal
71b085ab,2024-04-05,East,Allison Mckenzie,Small Business,Electronics,Tablet,7,359.4,2515.8,Delivered,12.0,Bank Transfer
59ba43cb,2023-12-19,West,Kara Gomez,Individual,Food,Cereal,4,261.3,1045.2,Returned,7.0,Credit Card
13fdc02a,2024-09-23,West,Jason Kane,Individual,Appliances,Microwave,5,745.69,3728.45,Pending,10.0,Credit Card
c83e390f,2023-08-08,Central,Dalton Sanders,Enterprise,Appliances,Toaster,7,59.79,418.53,Delivered,19.0,Credit Card
37e540ba,2024-01-10,East,Kelli Sims,Enterprise,Furniture,Desk,1,975.14,975.14,Delivered,,Bank Transfer
5e70f1b1,2024-02-04,Central,John Washington,Small Business,Clothing,Jacket,5,665.27,3326.35,Delivered,11.0,Bank Transfer
0a8849bf,2024-03-06,North,Kent Gibbs,Enterprise,Furniture,Office Chair,9,851.19,7660.71,Delivered,17.0,Credit Card
932fec71,2023-06-07,West,John Martinez,Enterprise,Food,Juice,5,19.3,96.5,Delivered,20.0,Bank Transfer
b716b27e,2024-07-24,Central,Jennifer Powell,Enterprise,Furniture,Office Chair,10,729.55,7295.5,Delivered,,Credit Card
dfde31e0,2024-02-14,South,Lucas Newton,Enterprise,Food,Chips,2,430.03,860.06,Delivered,17.0,Credit Card
b8e82550,2023-06-23,South,Tracy Lewis,Individual,Clothing,Shoes,7,673.94,4717.58,Pending,8.0,Credit Card
f93363cb,2024-11-21,South,Jamie Porter,Individual,Furniture,Office Chair,3,467.35,1402.05,Pending,20.0,Bank Transfer
f5b21dd4,2024-10-15,Central,Justin Johnson,Enterprise,Furniture,Bookshelf,2,647.02,1294.04,Returned,,PayPal
e833fd23,2024-02-07,East,Michael Blackburn,Small Business,Food,Cookies,7,497.93,3485.51,Delivered,,Bank Transfer
b3c0ff83,2024-01-12,East,John Garrison,Enterprise,Toys,Toy Car,2,794.93,1589.86,Delivered,19.0,PayPal
d6894554,2024-04-10,North,Steven Bryant,Small Business,Toys,Doll,10,229.23,2292.3,Delivered,11.0,Bank Transfer
39f8432d,2024-04-09,Central,Michelle Wood,Small Business,Appliances,Microwave,2,375.21,750.42,Pending,1.0,Bank Transfer
5049df71,2024-08-06,Central,Stephanie Johnson,Small Business,Appliances,Blender,8,554.24,4433.92,Pending,10.0,Credit Card
742d71c2,2023-02-09,North,Brandon Flores,Enterprise,Appliances,Refrigerator,5,806.66,4033.3,Delivered,14.0,Credit Card
0c917e1f,2023-12-18,East,Kimberly Vasquez,Enterprise,Appliances,Toaster,1,301.37,301.37,Pending,4.0,
67de2ea2,2023-02-15,Central,James Torres,Individual,Clothing,Jeans,9,482.5,4342.5,Delivered,5.0,Bank Transfer
b23fb579,2023-07-23,North,Christopher Griffin,Small Business,Electronics,Laptop,7,533.1,3731.7,Returned,2.0,Credit Card
7cf83bc7,2023-11-10,West,Monica Jones,Individual,Clothing,Shoes,7,995.81,6970.67,Returned,2.0,Credit Card
7417ed04,2023-04-29,North,Darrell Trevino,Enterprise,Food,Juice,4,276.57,1106.28,Pending,7.0,Credit Card
f9f876b4,2024-09-26,South,Cassidy Adams,Small Business,Food,Chips,3,217.69,653.07,Pending,,Credit Card
2b986d26,2023-10-17,West,Andre Wilson,Individual,Clothing,Jacket,8,976.53,7812.24,Returned,19.0,Bank Transfer
7b7dea54,2024-01-19,South,Jill Myers,Enterprise,Toys,Toy Car,2,169.46,338.92,Pending,,Credit Card
c0756db5,2024-03-29,Central,Richard Patterson,Enterprise,Furniture,Office Chair,3,597.31,1791.93,Returned,18.0,PayPal
694a448f,2023-08-15,West,Adam Hopkins,Enterprise,Toys,Toy Car,1,793.64,793.64,Delivered,15.0,Credit Card
14776a57,2023-10-31,East,Kristine Obrien,Individual,Food,Chips,5,689.24,3446.2,Delivered,12.0,Bank Transfer
f647e6bf,2024-10-01,West,Christopher Vaughn,Enterprise,Toys,Puzzle,10,891.94,8919.4,Delivered,,Bank Transfer
c1e3170c,2024-08-23,West,Alexander Cole,Individual,Toys,Toy Car,10,200.29,2002.9,Returned,17.0,Bank Transfer
22f8c26c,2023-05-12,West,Luis Warren,Individual,Toys,Doll,6,726.63,4359.78,Pending,13.0,PayPal
26590072,2024-10-30,North,Jose Edwards,Individual,Clothing,Dress,5,51.13,255.65,Delivered,6.0,Credit Card
9d9bd485,2024-06-24,East,Matthew Thompson,Small Business,Food,Pasta,3,227.09,681.27,Pending,10.0,Credit Card
91db1924,2023-11-11,South,Patrick Morris,Individual,Electronics,Headphones,5,219.27,1096.35,Pending,7.0,Credit Card
06c6b9d9,2023-02-21,West,Felicia Moore,Enterprise,Clothing,T-Shirt,3,792.72,2378.16,Returned,14.0,Bank Transfer
865d6885,2024-07-28,Central,Yolanda Ross,Small Business,Appliances,Air Fryer,8,342.28,2738.24,Delivered,5.0,Credit Card
96431218,2023-07-03,South,Brenda Harmon,Individual,Appliances,Air Fryer,2,359.19,718.38,Delivered,12.0,Bank Transfer
3d0d9a81,2024-01-11,East,Mark Sims,Enterprise,Electronics,Laptop,9,510.04,4590.36,Delivered,10.0,Credit Card
5cda991f,2024-10-20,Central,Joshua Brady,Enterprise,Appliances,Microwave,8,78.67,629.36,Delivered,10.0,Bank Transfer
8ff83d99,2024-12-19,Central,Philip Lewis,Small Business,Electronics,Tablet,10,33.55,335.5,Delivered,8.0,Bank Transfer
790e86af,2024-08-06,South,Taylor Bates,Individual,Furniture,Office Chair,1,108.03,108.03,Pending,13.0,Bank Transfer
3cc5d73a,2024-12-01,Central,Joyce Sanders,Enterprise,Appliances,Toaster,8,439.67,3517.36,Pending,11.0,Bank Transfer
2be6fe1f,2023-08-14,North,Diane Price,Enterprise,Food,Cookies,3,481.95,1445.85,Returned,12.0,Bank Transfer
e94d7fac,2024-04-16,East,Christy Harris,Small Business,Toys,Puzzle,9,480.27,4322.43,Delivered,5.0,PayPal
65c3862f,2024-05-20,East,Samantha Crawford,Individual,Food,Cereal,6,845.18,5071.08,Pending,1.0,Credit Card
38f9e8d5,2024-03-06,South,Stephanie Foster,Small Business,Appliances,Air Fryer,1,206.52,206.52,Returned,,Credit Card
01fefa93,2024-06-26,East,James Leon,Individual,Appliances,Blender,4,741.52,2966.08,Returned,1.0,Credit Card
45f390e4,2024-01-28,North,Edward Aguilar,Small Business,Electronics,Tablet,5,95.12,475.6,Returned,2.0,Bank Transfer
95e59c01,2024-03-28,East,Susan Bates,Individual,Electronics,Camera,2,453.3,906.6,Delivered,19.0,Bank Transfer
d18727b5,2024-08-27,South,Jerry Hughes,Enterprise,Clothing,Shoes,3,250.45,751.35,Pending,4.0,Bank Transfer
fee39491,2023-01-24,West,Ryan Moses,Small Business,Toys,Puzzle,1,859.45,859.45,Delivered,14.0,
e804f16c,2024-04-03,North,Bradley Vincent,Individual,Appliances,Microwave,9,42.89,386.01,Returned,13.0,PayPal
22d47583,2023-09-24,West,Elizabeth Brown,Individual,Food,Pasta,4,386.16,1544.64,Pending,17.0,Credit Card
e1a73176,2023-02-09,South,Brittany Thomas,Individual,Clothing,Jeans,3,367.0,1101.0,Returned,4.0,Credit Card
fbad429c,2023-12-19,West,Thomas Wilson,Enterprise,Furniture,Desk,1,334.76,334.76,Delivered,4.0,Bank Transfer
c11798c2,2024-04-24,South,Kelly Horn,Small Business,Appliances,Blender,3,554.34,1663.02,Returned,7.0,PayPal
ca2ee133,2023-06-02,South,Mr. Jermaine Lopez,Small Business,Appliances,Toaster,9,571.97,5147.73,Returned,3.0,Bank Transfer
9fe408e4,2024-11-23,East,Karen Green,Enterprise,Appliances,Air Fryer,6,907.56,5445.36,Pending,10.0,PayPal
3f1c1eac,2023-03-11,Central,Sara Snyder,Individual,Appliances,Microwave,2,653.52,1307.04,Returned,15.0,Credit Card
1d429d35,2024-04-21,Central,Robert Baker,Individual,Electronics,Camera,1,887.68,887.68,Returned,,Credit Card
d6c65e23,2023-03-21,East,Sarah Williams,Enterprise,Food,Chips,7,174.48,1221.36,Returned,1.0,Credit Card
7699a641,2024-09-19,Central,Rebecca Hill,Enterprise,Clothing,Dress,5,533.82,2669.1,Returned,13.0,PayPal
4c2224c2,2023-03-07,South,Patrick Wilkinson,Individual,Electronics,Camera,3,957.73,2873.19,Pending,19.0,PayPal
a259dcb7,2024-06-28,East,Thomas Stevenson,Individual,Furniture,Office Chair,9,382.29,3440.61,Delivered,16.0,Credit Card
3780b273,2024-05-10,South,Amanda Lee,Individual,Toys,Action Figure,4,888.09,3552.36,Returned,9.0,Bank Transfer
7b6395c4,2024-04-14,North,John Todd,Enterprise,Toys,Board Game,4,17.41,69.64,Pending,13.0,PayPal
e61f6302,2024-10-26,East,Jeremy Baker,Enterprise,Appliances,Air Fryer,7,333.23,2332.61,Pending,12.0,Credit Card
8e406def,2024-10-29,Central,William Morales PhD,Individual,Food,Juice,10,32.68,326.8,Pending,19.0,Bank Transfer
8763b84b,2024-11-29,North,Ebony Hill,Enterprise,Appliances,Air Fryer,2,900.33,1800.66,Delivered,10.0,Bank Transfer
587f3f66,2023-09-07,East,Kristin Odonnell,Individual,Furniture,Sofa,5,606.95,3034.75,Delivered,19.0,PayPal
193ec84f,2024-06-20,Central,Bradley Strickland,Individual,Furniture,Office Chair,4,967.53,3870.12,Delivered,13.0,PayPal
7d6b3ed0,2023-04-20,North,Robin Wilkerson,Enterprise,Clothing,Shoes,9,761.53,6853.77,Returned,5.0,Bank Transfer
8c6ce77a,2023-03-23,North,Joseph Orozco,Enterprise,Electronics,Laptop,5,93.61,468.05,Returned,15.0,PayPal
43a83b7c,2023-01-20,Central,Brittney Cox,Individual,Furniture,Desk,2,20.09,40.18,Pending,18.0,PayPal
e6e9f7b8,2023-02-15,East,Philip Smith,Small Business,Electronics,Laptop,8,829.79,6638.32,Delivered,19.0,Credit Card
4f973319,2023-10-14,East,Charlotte Davis,Small Business,Furniture,Bookshelf,6,763.85,4583.1,Pending,16.0,PayPal
a5c7bdb0,2023-09-02,South,Lauren Patton,Individual,Food,Juice,9,447.0,4023.0,Delivered,9.0,PayPal
49aff42d,2023-08-31,Central,Christopher Gonzalez,Individual,Electronics,Tablet,10,544.01,5440.1,Delivered,2.0,PayPal
7c3d07c7,2024-07-26,Central,Patrick Wilson,Individual,Food,Juice,5,99.07,495.35,Delivered,6.0,Credit Card
232f9b5d,2023-04-24,South,Curtis Horn,Small Business,Clothing,Dress,2,793.14,1586.28,Delivered,8.0,Bank Transfer
3246025b,2023-05-01,West,Thomas Rogers,Individual,Appliances,Microwave,4,761.89,3047.56,Delivered,,Bank Transfer
36700764,2024-06-12,East,Kimberly Lin,Individual,Furniture,Office Chair,8,546.9,4375.2,Pending,13.0,PayPal
99d547bc,2023-07-30,South,Samantha Kirby,Small Business,Clothing,Jeans,2,70.16,140.32,Pending,6.0,Bank Transfer
06ed728f,2023-09-06,North,Jesus Strickland,Enterprise,Food,Cereal,7,799.64,5597.48,Pending,5.0,Credit Card
4b357773,2023-04-16,West,Kevin Stokes MD,Enterprise,Appliances,Microwave,6,395.84,2375.04,Pending,10.0,PayPal
fdfd1323,2023-04-16,East,Matthew Harris,Enterprise,Electronics,Headphones,10,166.13,1661.3,Pending,,PayPal
3495cd07,2023-04-25,Central,Michael Stuart,Small Business,Toys,Board Game,10,460.68,4606.8,Pending,9.0,Credit Card
5878c98c,2025-01-15,South,Andrew Hammond,Small Business,Clothing,Dress,7,971.42,6799.94,Pending,16.0,Credit Card
37de25cc,2024-08-19,South,Jill Houston,Individual,Electronics,Laptop,7,215.04,1505.28,Pending,12.0,Credit Card
47b63aef,2024-08-16,East,Brianna Spencer,Individual,Clothing,Jeans,6,349.81,2098.86,Pending,9.0,PayPal
8db83320,2023-04-28,West,Debbie Cantu,Individual,Clothing,Jacket,1,878.01,878.01,Returned,14.0,
a8945f6e,2023-08-02,East,Brittany Brown,Individual,Clothing,Jeans,5,990.96,4954.8,Pending,19.0,PayPal
5e2c8091,2023-03-17,Central,Jill Adams,Enterprise,Food,Pasta,1,921.56,921.56,Pending,19.0,
360a99c4,2024-03-26,East,Theresa Ray,Small Business,Appliances,Microwave,3,623.87,1871.61,Pending,1.0,PayPal
f5cc1a8a,2024-12-26,Central,Timothy Robinson,Enterprise,Furniture,Sofa,7,183.14,1281.98,Returned,8.0,PayPal
ad0cb632,2024-12-22,East,Gina Rice,Enterprise,Toys,Doll,3,990.64,2971.92,Returned,14.0,Credit Card
24e36a7f,2023-05-05,West,Scott Barnett,Individual,Appliances,Refrigerator,1,99.2,99.2,Returned,5.0,Bank Transfer
4b6e4a4b,2024-12-12,North,Nicole Phillips,Individual,Clothing,Shoes,9,222.14,1999.26,Returned,17.0,Bank Transfer
d4c02e6e,2023-02-07,North,Dana Alexander,Individual,Furniture,Sofa,5,204.79,1023.95,Pending,18.0,Bank Transfer
5b69e5c9,2023-04-10,North,Beth Caldwell,Individual,Food,Chips,3,900.14,2700.42,Returned,18.0,Credit Card
224968a5,2023-07-01,West,Steven Davis,Enterprise,Electronics,Headphones,2,821.33,1642.66,Pending,15.0,Bank Transfer
428b6dcd,2024-06-09,Central,Shannon Bennett,Individual,Furniture,Sofa,1,580.59,580.59,Delivered,18.0,Bank Transfer
31d3fae3,2024-04-20,East,Jason Key,Individual,Furniture,Desk,10,432.86,4328.6,Delivered,8.0,PayPal
7af29811,2024-07-27,East,Nicole Boyd,Individual,Food,Cereal,8,647.16,5177.28,Delivered,10.0,Credit Card
23bb6242,2023-07-24,East,Erika Flores,Individual,Appliances,Refrigerator,1,71.8,71.8,Pending,2.0,PayPal
d9e5f7ac,2024-11-11,South,Catherine King,Small Business,Food,Chips,3,727.74,2183.22,Delivered,20.0,Credit Card
e2fd885b,2023-05-04,East,Peter Stephens,Individual,Food,Cookies,9,613.05,5517.45,Returned,5.0,Credit Card
7560bd31,2025-01-08,South,James Smith,Enterprise,Toys,Toy Car,10,358.63,3586.3,Delivered,,Bank Transfer
83a9a99e,2024-01-03,West,Elizabeth Barr,Individual,Appliances,Air Fryer,6,668.9,4013.4,Returned,8.0,PayPal
b5dc6235,2024-04-23,East,David Clark,Enterprise,Furniture,Office Chair,4,72.39,289.56,Delivered,2.0,Bank Transfer
abb9166f,2023-06-04,East,Nicole Martin,Enterprise,Electronics,Smartphone,3,992.43,2977.29,Returned,5.0,Credit Card
8c9bce38,2024-08-04,West,Russell Rose,Enterprise,Electronics,Laptop,4,676.05,2704.2,Returned,9.0,PayPal
a8958831,2024-09-04,North,Benjamin Grant,Enterprise,Electronics,Camera,10,37.2,372.0,Returned,12.0,Bank Transfer
11d3145f,2023-04-14,East,John Rivera,Small Business,Furniture,Bookshelf,8,742.25,5938.0,Returned,11.0,PayPal
6861ff44,2024-11-04,East,Billy Perez,Enterprise,Clothing,Jacket,1,946.76,946.76,Returned,6.0,Bank Transfer
2411fe44,2024-07-12,Central,Ashley Mcgee,Small Business,Appliances,Air Fryer,10,18.22,182.2,Returned,19.0,Credit Card
b9f0378f,2024-01-18,South,Billy Flores,Enterprise,Electronics,Camera,8,627.79,5022.32,Pending,1.0,Credit Card
acaada7a,2024-10-13,South,Glenn Gibbs,Enterprise,Toys,Action Figure,10,899.32,8993.2,Pending,12.0,Bank Transfer
ddd6d43f,2024-01-23,North,Michaela Cole,Individual,Clothing,Jeans,1,479.72,479.72,Delivered,,Bank Transfer
67947bb5,2023-11-22,North,Loretta Ford,Individual,Food,Cookies,6,55.62,333.72,Delivered,19.0,Credit Card
f1f6418c,2023-12-25,North,Sarah Clark,Individual,Food,Juice,9,696.5,6268.5,Delivered,20.0,Credit Card
c8bae7b3,2024-07-22,North,Ronald Sanchez,Enterprise,Toys,Action Figure,5,64.48,322.4,Pending,5.0,PayPal
